date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag,evi
4/1/2023,2023,91,22,goodwaterbau_2023_04_01_115305.jpg,124.78112,107.53932,78.13625,0.34639,0.40193,117.37325,4.61566,103.66416,2.27311,78.14973,5.3078,0.34649,0.00097,0.3463,0.34747,0.34791,0.3924,0.01526,0.40151,0.40443,0.40518,55.34555,NA,0,0,0,0,0.34539,0.34533,0.34626,0.34673,0.39825,0.40206,0.40731,0.41267,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.138587214
4/2/2023,2023,92,22,goodwaterbau_2023_04_02_115305.jpg,122.43398,103.97629,74.5835,0.34544,0.40677,124.73355,4.12043,106.51777,3.60207,77.41702,3.44594,0.34508,0.00072,0.34511,0.34556,0.34606,0.40415,0.00595,0.40532,0.40714,0.40812,55.72467,NA,0,0,0,0,0.3468,0.34674,0.34772,0.34818,0.39699,0.4007,0.40557,0.41035,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.134813866
4/3/2023,2023,93,22,goodwaterbau_2023_04_03_115306.jpg,134.67514,114.80534,82.29309,0.34604,0.40592,122.62071,8.19138,105.8344,4.90916,77.45072,4.5872,0.34599,0.00075,0.34599,0.34649,0.34667,0.40063,0.01413,0.40055,0.40763,0.41433,56.10207,NA,0,0,0,0,0.34863,0.34858,0.34959,0.35004,0.39533,0.39892,0.4032,0.40705,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.131402501
4/4/2023,2023,94,22,goodwaterbau_2023_04_04_115306.jpg,124.93148,108.79817,78.68623,0.34825,0.39989,120.47988,7.46895,106.89402,4.43815,79.55597,4.7627,0.34829,0.00279,0.34781,0.34998,0.35071,0.39236,0.01321,0.3987,0.40059,0.40379,56.47768,NA,0,0,0,0,0.35054,0.35049,0.35152,0.35195,0.39412,0.39755,0.40123,0.40411,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.128353118
4/5/2023,2023,95,22,goodwaterbau_2023_04_05_115305.jpg,118.9595,107.37396,78.0212,0.35279,0.39086,113.52396,5.34818,104.10985,3.19959,77.06988,4.48852,0.35327,0.00099,0.35322,0.35406,0.35433,0.3852,0.01305,0.38884,0.39541,0.39629,56.8517,NA,0,0,0,0,0.35219,0.35214,0.35317,0.35361,0.39419,0.39745,0.40071,0.40289,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.125665718
4/6/2023,2023,96,22,goodwaterbau_2023_04_06_115306.jpg,121.12087,107.92528,75.57662,0.35429,0.39761,120.66071,6.56283,108.69586,4.05246,78.2641,2.95354,0.35334,0.00125,0.3535,0.35436,0.35473,0.39204,0.00969,0.3958,0.39769,0.40003,57.22348,NA,0,0,0,0,0.35405,0.35399,0.355,0.35544,0.39591,0.3989,0.40195,0.40374,0.00191,0.00199,0.00214,0.00246,0.01024,0.01057,0.0107,0.01097,NA,0.1233403
4/7/2023,2023,97,22,goodwaterbau_2023_04_07_115305.jpg,128.35238,114.61428,79.3173,0.35563,0.39826,127.63984,5.13109,113.40622,4.31674,77.72614,3.53628,0.35576,0.00116,0.35559,0.35675,0.35754,0.40042,0.00601,0.40116,0.40305,0.40511,57.59289,NA,0,0,0,0,0.35615,0.35609,0.35705,0.3575,0.3986,0.40127,0.40417,0.40568,0.00191,0.00199,0.00214,0.00246,0.01024,0.01057,0.0107,0.01097,NA,0.121376865
4/8/2023,2023,98,22,goodwaterbau_2023_04_08_115306.jpg,125.92848,111.85478,73.65868,0.35915,0.40434,125.70493,4.5904,112.14993,3.77637,74.2994,3.78623,0.35931,0.00112,0.3593,0.36044,0.36071,0.40274,0.00573,0.40462,0.40529,0.40611,57.96048,NA,0,0,0,0,0.35749,0.35742,0.35834,0.35884,0.40156,0.40395,0.40672,0.40809,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.119775413
4/9/2023,2023,99,22,goodwaterbau_2023_04_09_115305.jpg,130.31761,114.81166,74.59159,0.3591,0.4076,129.76816,5.96214,115.15815,4.54326,75.15738,3.55942,0.35981,0.00095,0.36009,0.3605,0.36088,0.40538,0.00572,0.40613,0.40847,0.41034,58.32622,NA,0,0,0,0,0.35815,0.35802,0.35898,0.35957,0.40606,0.40824,0.41087,0.41225,0.00193,0.00201,0.00217,0.0025,0.01038,0.01072,0.01085,0.01112,NA,0.118535943
4/10/2023,2023,100,22,goodwaterbau_2023_04_10_115305.jpg,128.23691,114.50789,75.36431,0.35996,0.40312,127.89893,8.55645,114.43722,4.68288,75.36251,5.47066,0.36025,0.00126,0.36009,0.361,0.36148,0.4024,0.01642,0.40856,0.41476,0.41575,58.689,NA,0,0,0,0,0.35837,0.35818,0.35917,0.35986,0.41078,0.41277,0.41529,0.41676,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.117658456
4/11/2023,2023,101,22,goodwaterbau_2023_04_11_115305.jpg,134.37804,114.69306,71.2847,0.35802,0.41946,128.92106,4.39131,110.74386,3.86989,68.63355,3.27939,0.35922,0.00088,0.35905,0.35962,0.36046,0.41822,0.00492,0.41894,0.42134,0.42215,59.04977,NA,0,0,0,0,0.35753,0.35734,0.35836,0.35912,0.41456,0.41632,0.41884,0.42045,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.117142951
4/12/2023,2023,102,22,goodwaterbau_2023_04_12_115305.jpg,125.62006,104.23616,62.69758,0.3563,0.42939,129.96345,4.95659,108.59676,4.63746,66.44555,4.04118,0.35606,0.0013,0.35565,0.35669,0.35782,0.42622,0.00525,0.42711,0.42897,0.4296,59.4081,NA,0,0,0,0,0.35585,0.35569,0.35674,0.35758,0.41877,0.42028,0.42288,0.42473,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.116989429
4/13/2023,2023,103,22,goodwaterbau_2023_04_13_115306.jpg,132.45408,108.2173,67.02535,0.3517,0.43047,135.88523,6.3181,111.68429,4.8546,69.9632,4.12546,0.35176,0.00154,0.35114,0.35282,0.35391,0.42797,0.0066,0.42886,0.43077,0.43406,59.76392,NA,0,0,0,0,0.35378,0.35364,0.35472,0.35564,0.42257,0.42388,0.42662,0.4288,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.11719789
4/14/2023,2023,104,22,goodwaterbau_2023_04_14_115305.jpg,135.89764,109.60281,68.649,0.34889,0.43259,137.77353,6.05278,112.16831,4.19984,71.01309,4.47992,0.34948,0.00092,0.34913,0.35023,0.35074,0.42929,0.0115,0.43076,0.43318,0.43693,60.11713,NA,0,0,0,0,0.35174,0.35163,0.35271,0.3537,0.42515,0.42635,0.42928,0.43183,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.117768333
4/15/2023,2023,105,22,goodwaterbau_2023_04_15_115306.jpg,168.91401,134.39733,85.74326,0.34545,0.43417,135.59443,11.27285,113.31394,7.14735,73.92168,4.78401,0.35116,0.00311,0.35089,0.35267,0.35488,0.4197,0.00793,0.42076,0.42455,0.42963,60.46765,NA,0,0,0,0,0.3495,0.34943,0.35046,0.35149,0.42601,0.4272,0.43045,0.43355,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.118700759
4/16/2023,2023,106,22,goodwaterbau_2023_04_16_115305.jpg,126.04103,103.95871,67.02805,0.35,0.42434,130.41082,4.228,107.82452,2.68881,70.22458,2.48217,0.34957,0.00106,0.34968,0.35055,0.35069,0.42276,0.00668,0.42388,0.42731,0.42964,60.81539,NA,0,0,0,0,0.34683,0.34681,0.34776,0.34883,0.4257,0.42696,0.43064,0.43448,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.119995167
4/17/2023,2023,107,22,goodwaterbau_2023_04_17_115305.jpg,138.66955,109.07649,68.33988,0.34508,0.43871,140.12512,9.10902,111.58092,6.93164,73.16723,5.06753,0.34339,0.00275,0.34474,0.34504,0.34599,0.43123,0.00956,0.43366,0.43585,0.43926,61.16026,NA,0,0,0,0,0.34416,0.3442,0.34505,0.34613,0.42494,0.42632,0.4304,0.43494,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.121651558
4/18/2023,2023,108,19,goodwaterbau_2023_04_18_115305.jpg,131.0705,105.79168,75.94093,0.33821,0.41902,135.41323,8.23492,107.64872,6.44853,75.07381,5.06225,0.3384,0.0011,0.3381,0.33875,0.3398,0.42568,0.00497,0.4258,0.42896,0.43047,61.50272,NA,0,0,0,0,0.34195,0.34201,0.34278,0.34385,0.42441,0.42598,0.43031,0.43527,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.123669932
4/19/2023,2023,109,24,goodwaterbau_2023_04_19_115305.jpg,123.53444,99.25086,69.56369,0.33949,0.42256,129.16673,9.76503,103.4735,6.46728,72.76534,4.81608,0.33886,0.00099,0.33903,0.33947,0.34002,0.42275,0.00982,0.42262,0.43009,0.43433,61.85314,NA,0,0,0,0,0.34014,0.34018,0.34087,0.34191,0.42407,0.42601,0.43032,0.4354,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.126050288
4/20/2023,2023,110,24,goodwaterbau_2023_04_20_115305.jpg,123.03326,100.31718,71.88833,0.33978,0.41672,123.2742,8.85637,100.3391,5.38175,71.46021,6.75374,0.34004,0.00222,0.33983,0.34076,0.34381,0.41779,0.02054,0.42119,0.42995,0.44149,62.2003,NA,0,0,0,0,0.33847,0.33843,0.33903,0.34002,0.42354,0.42598,0.43012,0.43518,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.128792627
4/21/2023,2023,111,24,goodwaterbau_2023_04_21_115305.jpg,143.9543,111.80154,77.83631,0.33514,0.43153,133.46842,11.18921,104.85538,6.55488,73.72862,6.9277,0.33606,0.00178,0.33561,0.33612,0.33656,0.42756,0.0208,0.43172,0.43391,0.44213,62.54409,NA,0,0,0,0,0.33698,0.33687,0.33739,0.33833,0.42302,0.42593,0.42989,0.43482,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.131896948
4/22/2023,2023,112,24,goodwaterbau_2023_04_22_115305.jpg,126.75684,101.96753,73.98948,0.33684,0.41873,125.90432,5.59344,102.58885,2.09606,75.92342,4.32436,0.33701,0.00078,0.33692,0.33726,0.33743,0.41354,0.01509,0.41717,0.41998,0.42123,62.88442,NA,0,0,0,0,0.33576,0.3356,0.33608,0.33696,0.4227,0.42589,0.42981,0.43456,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.135363252
4/23/2023,2023,113,24,goodwaterbau_2023_04_23_115305.jpg,133.32175,102.86162,71.90898,0.33387,0.43273,132.92648,10.46085,105.11362,6.2887,76.06564,6.13756,0.33467,0.00161,0.33425,0.33477,0.33505,0.42301,0.01783,0.42642,0.42958,0.43263,63.22119,NA,0,0,0,0,0.3349,0.33475,0.33521,0.33604,0.42267,0.42587,0.42996,0.43433,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.139191539
4/24/2023,2023,114,23,goodwaterbau_2023_04_24_115305.jpg,148.57773,115.58556,82.73482,0.3332,0.4283,136.12856,10.09751,106.46742,7.0755,76.32338,5.80849,0.33386,0.00097,0.33375,0.33458,0.33498,0.42678,0.01105,0.42904,0.43279,0.43821,63.5543,NA,0,0,0,0,0.33437,0.33424,0.33471,0.33548,0.42275,0.42583,0.43019,0.43395,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.143381808
4/25/2023,2023,115,23,goodwaterbau_2023_04_25_115306.jpg,130.15859,112.62797,92.64702,0.33577,0.38803,133.05763,9.54669,105.38885,5.67475,76.97892,5.82229,0.33415,0.00128,0.33407,0.3343,0.33616,0.42171,0.01565,0.42902,0.43168,0.43373,63.88408,NA,0,0,0,0,0.33398,0.33389,0.33438,0.33508,0.42281,0.42573,0.43034,0.43347,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.14793406
4/26/2023,2023,116,24,goodwaterbau_2023_04_26_115306.jpg,146.72371,114.03389,81.83115,0.33286,0.42828,136.09475,8.95855,105.90049,6.74665,75.79406,5.26409,0.33326,0.00054,0.3332,0.33344,0.33391,0.42826,0.00552,0.42916,0.43096,0.43138,64.20957,NA,0,0,0,0,0.33359,0.33352,0.33402,0.33466,0.42267,0.42551,0.43028,0.43295,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.152848294
4/27/2023,2023,117,24,goodwaterbau_2023_04_27_115306.jpg,135.04286,105.54211,76.44293,0.33291,0.42597,131.40876,7.19054,103.80983,4.05336,75.76246,3.6053,0.33384,0.00104,0.33392,0.33449,0.33521,0.42242,0.01041,0.42354,0.4301,0.43318,64.53111,NA,0,0,0,0,0.33318,0.33311,0.33361,0.3342,0.42222,0.42505,0.42993,0.43236,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.158124511
4/28/2023,2023,118,24,goodwaterbau_2023_04_28_115305.jpg,154.17621,119.5105,86.33199,0.33196,0.42825,132.98569,8.99814,104.66413,5.44511,76.60137,4.85964,0.33308,0.00101,0.3334,0.33381,0.3342,0.42303,0.01292,0.42412,0.43336,0.43607,64.84819,NA,0,0,0,0,0.33286,0.33279,0.33328,0.33384,0.42158,0.42439,0.42939,0.43168,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.163762711
4/29/2023,2023,119,24,goodwaterbau_2023_04_29_115305.jpg,141.79333,109.83101,79.28638,0.33191,0.42849,135.98823,9.83033,108.02996,5.64031,80.54895,3.18476,0.33288,0.00114,0.33243,0.33366,0.33431,0.41861,0.01014,0.42044,0.42722,0.42872,65.16154,NA,0,0,0,0,0.33265,0.33257,0.33307,0.33359,0.42089,0.42368,0.42877,0.431,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.169762893
4/30/2023,2023,120,20,goodwaterbau_2023_04_30_115305.jpg,112.56182,89.06623,66.04588,0.33274,0.42052,129.75741,14.38126,102.98042,8.07769,76.81437,5.88379,0.33274,0.00133,0.33293,0.33315,0.33387,0.41839,0.01991,0.4219,0.42964,0.43341,65.47068,NA,0,0,0,0,0.33254,0.33245,0.33296,0.33349,0.42033,0.4231,0.42816,0.43042,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.176125058
5/1/2023,2023,121,14,goodwaterbau_2023_05_01_122306.jpg,158.51358,123.54919,90.95446,0.33122,0.42495,136.55668,14.32599,109.37083,8.98039,83.20907,8.04127,0.33234,0.00134,0.33205,0.33246,0.3327,0.41454,0.01963,0.41835,0.42069,0.42562,65.64032,NA,0,0,0,0,0.33249,0.33236,0.33291,0.33348,0.41998,0.4228,0.42758,0.43002,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.182849205
5/2/2023,2023,122,24,goodwaterbau_2023_05_02_115305.jpg,143.20342,111.61017,81.91563,0.33145,0.42528,134.94216,10.04926,106.79692,6.64774,79.73477,6.48266,0.33224,0.0011,0.33203,0.33249,0.33274,0.4197,0.01454,0.42436,0.42634,0.42656,66.0759,NA,0,0,0,0,0.33248,0.3323,0.3329,0.33353,0.41975,0.4227,0.42698,0.42972,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.189935335
5/3/2023,2023,123,24,goodwaterbau_2023_05_03_115305.jpg,144.49177,112.64075,82.8778,0.33129,0.42496,136.16487,10.55927,107.64033,7.06265,80.24178,6.75965,0.33221,0.00124,0.33198,0.33259,0.33287,0.42014,0.01467,0.42399,0.42743,0.42902,66.37182,NA,0,0,0,0,0.33259,0.33235,0.333,0.33371,0.41953,0.4226,0.42636,0.42941,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.197383448
5/4/2023,2023,124,24,goodwaterbau_2023_05_04_115305.jpg,146.34369,114.32634,84.16907,0.33154,0.42438,138.57224,8.02619,108.28856,5.43549,78.96598,4.11379,0.33239,0.00089,0.33207,0.33266,0.33381,0.4252,0.00615,0.42635,0.42867,0.43101,66.66317,NA,0,0,0,0,0.33287,0.3326,0.33331,0.33408,0.41921,0.42231,0.42573,0.42898,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.205193543
5/5/2023,2023,125,24,goodwaterbau_2023_05_05_115306.jpg,148.94919,116.62853,84.45114,0.3332,0.42553,133.25859,9.57117,105.97898,6.38124,77.81322,5.47269,0.3343,0.00165,0.33398,0.33496,0.33557,0.4202,0.012,0.42352,0.42531,0.42779,66.95029,NA,0,0,0,0,0.33314,0.33289,0.33366,0.33447,0.41903,0.42197,0.42535,0.42869,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.213365621
5/6/2023,2023,126,24,goodwaterbau_2023_05_06_115306.jpg,149.33183,115.74168,82.76847,0.33274,0.42931,134.35426,9.76096,108.31856,6.0754,80.57331,5.91349,0.33516,0.00202,0.33503,0.33577,0.33766,0.41552,0.01411,0.41766,0.42257,0.42926,67.23224,NA,0,0,0,0,0.33338,0.33318,0.33402,0.33487,0.41905,0.42167,0.42518,0.42862,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.221899681
5/7/2023,2023,127,24,goodwaterbau_2023_05_07_115305.jpg,163.5655,128.11638,93.86529,0.3323,0.42424,138.86833,12.19597,111.8054,8.38783,83.89238,7.24229,0.33428,0.00167,0.3341,0.33518,0.33573,0.41493,0.0121,0.41477,0.42034,0.42556,67.50896,NA,0,0,0,0,0.33388,0.33375,0.33467,0.33555,0.41884,0.42111,0.42485,0.42838,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.230795724
5/8/2023,2023,128,24,goodwaterbau_2023_05_08_115306.jpg,158.22689,124.19971,90.63913,0.33292,0.42413,133.97609,14.17526,106.27253,10.75293,77.25965,10.1106,0.33481,0.00169,0.33449,0.33588,0.33704,0.42222,0.01617,0.42715,0.43342,0.43724,67.78164,NA,0,0,0,0,0.33496,0.33486,0.3359,0.3368,0.418,0.42001,0.42395,0.42758,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.24005375
5/9/2023,2023,129,24,goodwaterbau_2023_05_09_115305.jpg,151.37186,120.5388,89.00683,0.33398,0.41941,139.22873,10.48502,112.38951,7.27987,83.58277,5.50181,0.33536,0.00119,0.33538,0.33601,0.33684,0.41518,0.00713,0.4168,0.41885,0.42166,68.04846,NA,0,0,0,0,0.33656,0.33648,0.33766,0.33855,0.41629,0.41814,0.4223,0.42605,0.00191,0.00199,0.00214,0.00246,0.01024,0.01057,0.0107,0.01097,NA,0.249673758
5/10/2023,2023,130,24,goodwaterbau_2023_05_10_115305.jpg,161.19284,128.72802,94.29405,0.33504,0.41954,140.28336,11.6065,114.135,7.11499,83.97039,5.46404,0.3374,0.00179,0.33725,0.33893,0.33968,0.41423,0.01148,0.41972,0.4204,0.4211,68.31066,NA,0,0,0,0,0.33851,0.33844,0.33979,0.34062,0.41408,0.4158,0.42024,0.42407,0.00191,0.00199,0.00214,0.00246,0.01024,0.01057,0.0107,0.01097,NA,0.259655749
5/11/2023,2023,131,24,goodwaterbau_2023_05_11_115305.jpg,139.41635,113.48058,81.83056,0.33902,0.41651,131.96068,4.8441,109.46512,3.94805,80.24384,4.26724,0.34031,0.00085,0.34038,0.34095,0.34142,0.41032,0.00803,0.4108,0.41601,0.41753,68.5677,NA,0,0,0,0,0.3409,0.34084,0.34233,0.34316,0.41185,0.41351,0.4181,0.42194,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.269999722
5/12/2023,2023,132,24,goodwaterbau_2023_05_12_115305.jpg,139.60307,111.20214,76.69558,0.33955,0.42627,126.19672,8.58565,104.24182,5.32762,73.44806,3.77267,0.34313,0.00216,0.34357,0.34502,0.34551,0.41504,0.0069,0.41214,0.41936,0.4265,68.81949,NA,0,0,0,0,0.34415,0.34407,0.34567,0.34648,0.40936,0.41112,0.41576,0.41947,0.00193,0.00201,0.00217,0.0025,0.01038,0.01072,0.01085,0.01112,NA,0.280705678
5/13/2023,2023,133,24,goodwaterbau_2023_05_13_115305.jpg,141.51325,113.1725,76.43152,0.34179,0.42738,124.93528,8.57517,104.92965,5.49024,73.30556,4.84799,0.34626,0.00279,0.34673,0.34876,0.34963,0.41194,0.00815,0.41082,0.41613,0.42183,69.06595,NA,0,0,0,0,0.34772,0.34764,0.34934,0.35018,0.40675,0.40861,0.41324,0.41679,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.291773617
5/14/2023,2023,134,24,goodwaterbau_2023_05_14_115305.jpg,125.37975,113.88461,87.83494,0.34817,0.38331,127.01482,13.90525,110.2512,7.95732,78.65517,6.11146,0.34929,0.00446,0.34808,0.35191,0.354,0.40128,0.01659,0.40895,0.41284,0.41585,69.30699,NA,0,0,0,0,0.35148,0.3514,0.35321,0.35421,0.40421,0.40608,0.41056,0.41401,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.303203538
5/15/2023,2023,135,24,goodwaterbau_2023_05_15_115305.jpg,104.18849,95.96041,65.07671,0.36181,0.39283,105.35521,4.35543,96.96846,2.42502,66.28338,2.07879,0.36103,0.00126,0.36078,0.3619,0.36274,0.39212,0.0079,0.39251,0.39553,0.39864,69.54251,NA,0,0,0,0,0.35578,0.35569,0.35764,0.35887,0.40144,0.40334,0.40755,0.41089,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.314995442
5/16/2023,2023,136,24,goodwaterbau_2023_05_16_115305.jpg,102.03939,89.69173,56.54766,0.36125,0.41099,105.16109,6.59717,98.12263,3.70447,66.7107,3.61288,0.3635,0.00276,0.36358,0.36485,0.36581,0.38929,0.01309,0.39164,0.39885,0.40319,69.77244,NA,0,0,0,0,0.36011,0.36001,0.36211,0.36362,0.3987,0.40063,0.40454,0.40774,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.337361593
5/17/2023,2023,137,24,goodwaterbau_2023_05_17_115305.jpg,114.51645,99.69733,62.44175,0.36037,0.41393,114.28476,4.51215,100.87368,2.82705,63.82893,3.4994,0.36163,0.00278,0.36125,0.36361,0.36487,0.40963,0.00883,0.41289,0.41519,0.41645,69.99669,NA,0,0,0,0,0.36397,0.36384,0.36615,0.36793,0.39625,0.39819,0.40185,0.40489,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.354446234
